,Date Created,Number of Likes,Source of Tweet,Tweet,Sentiment
9699,2022-11-20 16:08:27+00:00,3,Twitter for iPhone,That’s the dodgiest var call ever #WorldCup2022,negative
9700,2022-11-20 16:08:27+00:00,0,Twitter for iPhone,What the hell was the call? #WorldCup2022,negative
9701,2022-11-20 16:08:27+00:00,0,Twitter for Android,VAR will likely win the #WorldCup2022,neutral
9702,2022-11-20 16:08:27+00:00,1,Twitter for Android,Where is the offside??!! #WorldCup2022,negative
9703,2022-11-20 16:08:26+00:00,0,Twitter for iPhone,5 minutes in and the Qatar already show there corruption…. THAT WAS A GOAL #WorldCup #WorldCup2022,negative
9704,2022-11-20 16:08:26+00:00,0,Twitter for Android,First dodgy decision of this #WorldCup2022,negative
9705,2022-11-20 16:08:26+00:00,0,Twitter for Android,Answers on a brown envelope #WorldCup2022,neutral
9706,2022-11-20 16:08:26+00:00,0,Twitter for iPhone,Already rigged! #WorldCup2022,negative
9707,2022-11-20 16:08:26+00:00,0,Twitter for Android,Where was the issue there? #WorldCup2022,neutral
9708,2022-11-20 16:08:26+00:00,1,Twitter for iPhone,Goal disallowed because Qatar don’t believe in Ecuador scoring goals. #WorldCup2022,negative
9709,2022-11-20 16:08:25+00:00,1,Twitter for iPhone,This shit fixed as fuck #WorldCup2022,negative
9710,2022-11-20 16:08:25+00:00,2,Twitter for Android,Brown envelopes working already #WorldCup2022,positive
9711,2022-11-20 16:08:25+00:00,0,Twitter for iPhone,"QATAR MONEY!!!!!
😤😤

#WorldCup2022",negative
9712,2022-11-20 16:08:25+00:00,0,Twitter for iPhone,Nothing wrong with that Ecuador goal. Already VAR is a farce. #WorldCup2022,negative
9713,2022-11-20 16:08:25+00:00,0,Twitter Web App,"its already corrupt, embarrassing. #WorldCup2022",negative
9714,2022-11-20 16:08:25+00:00,3,Twitter for Android,"As if the #WorldCup2022 wasn't enough of a joke, VAR already ruining it 3 minutes in 🤣🤣🤣🤣🤣",negative
9715,2022-11-20 16:08:24+00:00,0,Twitter for iPhone,And so it begins… #Corruption #WorldCup2022,negative
9716,2022-11-20 16:08:24+00:00,0,Twitter Web App,"2022 FIFA World Cup Live Streams Online

#Qatar2022
#FIFAWorldCup
#WorldCup2022
#QatarvsEcuador 

🔴LIVE Tv📺 https://t.co/IUHOMr595k

🆚Qatar vs Ecuador 
🆚FIFA World Cup 2022
🆚FIFA World Cup, Qatar 2022

ytryrtgfhfg",neutral
9717,2022-11-20 16:08:24+00:00,1,Twitter for iPhone,Fifa what the fuck just happened hahahahhaha corruption at its finest #WorldCup2022,negative
9718,2022-11-20 16:08:24+00:00,1,Twitter Web App,"@gcooney93 Hilarious Gavin.
Luckily the @FIFAcom limo got myself, Denis O'Brien, Pat Hickey and Sepp here not a bother. #QatarWorldCup2022 #WorldCup2022 #WorldCup",positive
9719,2022-11-20 16:08:24+00:00,2,Twitter for iPhone,Shambles already! Wtf fixed #WorldCup2022,negative
9720,2022-11-20 16:08:24+00:00,1,Twitter for iPhone,Goal…3 minutes!!! But offsite…. QAT ECU #WorldCup2022,neutral
9721,2022-11-20 16:08:24+00:00,0,Twitter for iPhone,How was that offsides? #WorldCup2022,neutral
9722,2022-11-20 16:08:24+00:00,0,Twitter for iPhone,Naaaaaah this World Cup has to be fixed from the start. That was never offside 😂😂😂 #WorldCup2022,negative
9723,2022-11-20 16:08:24+00:00,1,Twitter for iPhone,Qatar paying the officials cheating bastards #FIFAWorldCup2022 #WorldCup2022,negative
9724,2022-11-20 16:08:23+00:00,0,Twitter for iPhone,Qatar’s goalkeeper learned via zoom #WorldCup2022,neutral
9725,2022-11-20 16:08:23+00:00,3,Twitter for iPhone,5 mins into the World Cup and Qatar already rigging it #WorldCup2022,negative
9726,2022-11-20 16:08:23+00:00,0,Twitter for iPhone,First bit of corruption there 😂😂😂 #WorldCup2022 #Qatar2022,negative
9727,2022-11-20 16:08:23+00:00,1,Twitter for iPhone,How’s that offside?? #WorldCup2022,negative
9728,2022-11-20 16:08:23+00:00,0,Twitter for Android,Offside??? #WorldCup2022,neutral
9729,2022-11-20 16:08:23+00:00,0,Twitter for iPhone,VAR has entered the chat #WorldCup2022,neutral
9730,2022-11-20 16:08:23+00:00,0,Twitter for iPhone,OMG - VAR - offside 0-0 again #WorldCup2022,neutral
9731,2022-11-20 16:08:23+00:00,0,Twitter Web App,"GOAL DISALLOWED!?!?!?!?!? 

#WorldCup2022",negative
9732,2022-11-20 16:08:23+00:00,0,Twitter for iPhone,"If Qatar loses this game, they’ll be the first host county to lose their opening game. South Africa tied theirs #WorldCup2022",neutral
9733,2022-11-20 16:08:22+00:00,0,Twitter for iPhone,This is a joke #WorldCup2022,negative
9734,2022-11-20 16:08:22+00:00,0,Twitter for iPhone,And the corruption shall commence #WorldCup2022,negative
9735,2022-11-20 16:08:22+00:00,3,Twitter for iPhone,2 mins into the World Cup the corruption starts already 👀🤣 #WorldCup2022,neutral
9736,2022-11-20 16:08:22+00:00,1,Twitter for iPhone,Fixed!!!! The fix is in #WorldCup #WorldCup2022,positive
9737,2022-11-20 16:08:22+00:00,220,Twitter Web App,VAR ruins the World Cup after 5 minutes. #WorldCup2022,negative
9738,2022-11-20 16:08:22+00:00,0,Twitter for iPhone,Offside where ?! #WorldCup2022 #Qatar2022,neutral
9739,2022-11-20 16:08:22+00:00,1,Twitter for iPhone,Of course I mean VAR appearing and messing things up. #WorldCup2022,negative
9740,2022-11-20 16:08:22+00:00,0,Twitter for Android,What the fuck have I just seen there from VAR? #WorldCup2022,negative
9741,2022-11-20 16:08:22+00:00,4,Twitter for iPhone,#WorldCup2022 already ruined by VAR,negative
9742,2022-11-20 16:08:22+00:00,0,Twitter Web App,"If the #QatarWorldCup2022's opening ceremony ends with &lt;=5 workers getting killed it would be a great success - #Qatar &amp; #FIFA,  #HumanRights supervisors.

#FIFAWorldCup2022 #FIFA23 #Qatar2022 #QatarWorldCup #QatarvsEcuador #WorldCup #WorldCup2022 #WorldcupQatar2022 #Football https://t.co/aYSlFQemXX",neutral
9743,2022-11-20 16:08:21+00:00,0,Twitter for iPhone,"What is this 😭😭
#WorldCup2022",negative
9744,2022-11-20 16:08:21+00:00,0,Twitter for iPhone,How was that goal disallowed? #WorldCup2022 #FIFAWorldCup,negative
9745,2022-11-20 16:08:21+00:00,0,Twitter for iPhone,VAR to help Qatar #WorldCup2022 https://t.co/oc9LeXVSkJ,positive
9746,2022-11-20 16:08:21+00:00,1,Twitter for iPhone,Qatar officials at it already with the VAR 😳😳😳😳😳😳😳 #WorldCup2022,neutral
9747,2022-11-20 16:08:21+00:00,41,Twitter for iPhone,Ei where’s the offside?!! Herh Qatar 😂 #WorldCup2022,negative
9748,2022-11-20 16:08:21+00:00,0,Twitter Web App,"2022 FIFA World Cup Live Streams Online

#Qatar2022
#FIFAWorldCup
#WorldCup2022
#QatarvsEcuador 

🔴LIVE Tv📺 https://t.co/IUHOMr595k

🆚Qatar vs Ecuador 
🆚FIFA World Cup 2022
🆚FIFA World Cup, Qatar 2022

rtytryrtygfhgf",neutral
9749,2022-11-20 16:08:21+00:00,0,Twitter for iPhone,What is happening here ? Absolute sham #WorldCup2022,negative
9750,2022-11-20 16:08:21+00:00,0,Twitter for iPhone,How that offside wtf😂😂 #WorldCup2022,negative
9751,2022-11-20 16:08:21+00:00,1,Twitter for iPhone,Ojoro don start for this World Cup oooo #WorldCup2022,neutral
9752,2022-11-20 16:08:21+00:00,1,Twitter for Android,"Goal disallowed due to offside?

This is fishy

#ssfootball
#WorldCup2022",negative
9753,2022-11-20 16:08:21+00:00,0,Twitter Web App,Refs took that bribe money lmfao #WorldCup2022,negative
9754,2022-11-20 16:08:21+00:00,2,Twitter for iPhone,"Less then 5 minutes into the World Cup and it’s already a joke and corrupted 
#WorldCup2022 #WorldcupQatar2022",negative
9755,2022-11-20 16:08:20+00:00,1,Twitter for iPhone,Finally we know why they introduced the VAR #WorldCup2022,neutral
9756,2022-11-20 16:08:20+00:00,1,Twitter for iPhone,Offside ??? Is this really that rigged ? #QATECU #WorldCup2022 #QatarWorldCup2022,negative
9757,2022-11-20 16:08:20+00:00,0,Twitter Web App,Wow already exciting action Ecuador had a goal but called offsides. No goal thought Ecuador had a goal and early lead #WorldCup2022,positive
9758,2022-11-20 16:08:20+00:00,1,Twitter for Android,Good to see VAR has ruined the #WorldCup2022 already in less than 5 minutes.,negative
9759,2022-11-20 16:08:20+00:00,0,Twitter for iPhone,Who was offside then? #WorldCup2022,neutral
9760,2022-11-20 16:08:20+00:00,0,Twitter for Android,There goes VAR!! Bad start of the #WorldCup2022,negative
9761,2022-11-20 16:08:20+00:00,1,Twitter for iPhone,WAIT WHAT?? HOW IS THAT DISALLOWED #WorldCup2022,neutral
9762,2022-11-20 16:08:20+00:00,0,Twitter for Android,Gooooooooaaaaaal! What a way to start the #WorldCup2022,positive
9763,2022-11-20 16:08:20+00:00,0,Twitter for iPhone,OFFSIDE #WorldCup2022,neutral
9764,2022-11-20 16:08:20+00:00,2,Twitter for iPhone,Wtf is going on #WorldCup2022,negative
9765,2022-11-20 16:08:19+00:00,0,Twitter for iPhone,"Only 3 min in and Ecuador 🇪🇨 has their first goal disallowed. Seems a wrong call.
#WorldCup2022",negative
9766,2022-11-20 16:08:19+00:00,3,Twitter for iPhone,I can see that’s rigged and I know nothing about football 😂🙈⚽️😂 #WorldCup2022,negative
9767,2022-11-20 16:08:19+00:00,2,Twitter for iPhone,Corruption at its finest there!!!! #WorldCup2022,negative
9768,2022-11-20 16:08:19+00:00,0,Twitter for iPhone,There’s your first sign of the corruption then #WorldCup2022 #WorldcupQatar2022,negative
9769,2022-11-20 16:08:19+00:00,0,Twitter for Android,"Hayi the refreee got paid in Qatar Oil, what nonsense is this? 😂😂 #WorldCup2022 #WorldcupQatar2022",negative
9770,2022-11-20 16:08:19+00:00,8,Twitter for iPhone,"If there was any worries of this match being fixed, VAR have done a great job of stoking the fire 🔥 #WorldCup2022",positive
9771,2022-11-20 16:08:19+00:00,0,Twitter for iPhone,Let the game fixing…BEGIN! #WorldCup2022,positive
9772,2022-11-20 16:08:19+00:00,1,Twitter for iPhone,RIIIIIIGED #WorldCup2022 lmao already wow,positive
9773,2022-11-20 16:08:19+00:00,5,Twitter for iPhone,Who’s winning this match? #WorldCup2022 #WorldCup,neutral
9774,2022-11-20 16:08:18+00:00,0,Twitter for iPhone,WHAT THE FUCK?!? #WorldCup2022,negative
9775,2022-11-20 16:08:18+00:00,0,Twitter for iPhone,Where is the offside? #WorldCup #WorldCup2022,neutral
9776,2022-11-20 16:08:18+00:00,0,Twitter for Android,Dion Dublin...get him back flipping houses ffs #BBCWorldCup #WorldCup2022,negative
9777,2022-11-20 16:08:18+00:00,55,Twitter for iPhone,Oh my days. It’s genuinely corrupt. #WorldCup2022,negative
9778,2022-11-20 16:08:18+00:00,5,Twitter for iPhone,Where was the offside? 😂 #WorldCup2022,neutral
9779,2022-11-20 16:08:18+00:00,0,Twitter for iPhone,"Um, what? #WorldCup2022",neutral
9780,2022-11-20 16:08:17+00:00,1,Twitter for iPhone,"VAR scores, excellent start #WorldCup2022 #Qatar2022",positive
9781,2022-11-20 16:08:17+00:00,1,Twitter for iPhone,Corruption in the first 2 minutes 🤦🏼🤣 #WorldCup2022,negative
9782,2022-11-20 16:08:17+00:00,0,Twitter for Android,This is going to be some fucking laugh. #QatarWorldCup2022 #WorldCup2022,negative
9783,2022-11-20 16:08:17+00:00,4,Twitter for iPhone,What the fuks that disallowed for Hahhahahahhaha corrupt as fuk #WorldCup2022,negative
9784,2022-11-20 16:08:17+00:00,0,Twitter for Android,"Qatar national team lineup
#FIFAWorldCup #QatarWorldCup2022 #WorldCup2022 https://t.co/rs5TVKrV72",neutral
9785,2022-11-20 16:08:17+00:00,1,Twitter Web App,Cheating already. #WorldCup2022,negative
9786,2022-11-20 16:08:17+00:00,10,Twitter for iPhone,No goal yesssss 🇶🇦🙏 #WorldCup2022,positive
9787,2022-11-20 16:08:17+00:00,9,Twitter Web App,Anyone else confused how that was offside #WorldCup2022,neutral
9788,2022-11-20 16:08:17+00:00,1,Twitter for Android,"Offside ❌️
🇶🇦 #Qatar 0 - 0 #Ecuador 🇪🇨

#worldcup #Qatar_2022 #T20WorldCupFinal    #FIFAWorldCupQatar2022 #WorldCup2022 #QatarWorldCup2022",neutral
9789,2022-11-20 16:08:17+00:00,0,Twitter Web App,"2022 FIFA World Cup Live Streams Online

#Qatar2022
#FIFAWorldCup
#WorldCup2022
#QatarvsEcuador 

🔴LIVE Tv📺 https://t.co/IUHOMr595k

🆚Qatar vs Ecuador 
🆚FIFA World Cup 2022
🆚FIFA World Cup, Qatar 2022

tyghjghjg",neutral
9790,2022-11-20 16:08:17+00:00,1,Twitter for Android,World cup already rigged 😂 of course Qatar paying off refs #WorldCup #WorldCup2022 #FIFAWorldCup2022,negative
9791,2022-11-20 16:08:17+00:00,2,Twitter for iPhone,"Never offside in a million years, corrupt World Cup begins. Fuck off qatar #WorldCup2022",negative
9792,2022-11-20 16:08:17+00:00,1,Twitter for Android,#WorldCup2022 ruined already. VAR is as corrupt as everything else in this tragic venture.,negative
9793,2022-11-20 16:08:17+00:00,1,Twitter for iPhone,Robo #WorldCup2022,neutral
9794,2022-11-20 16:08:17+00:00,1,Twitter for iPhone,turns out an extremely unreliable and unproven source from a country that is known to be extremely intense rivals with Qatar - did in fact lie about bribes made by Qatar. #WorldCup2022,negative
9795,2022-11-20 16:08:17+00:00,0,Twitter for iPhone,Wait…how’s that offside? #WorldCup2022,neutral
9796,2022-11-20 16:08:17+00:00,0,Twitter for Android,#Fifa now rigging on field results #WorldCup2022,negative
9797,2022-11-20 16:08:17+00:00,0,Twitter for Android,Offside?? Offside??? 🤣🤣🤣🤣 #WorldCup2022 #Corruption,negative
9798,2022-11-20 16:08:16+00:00,0,Twitter for iPhone,#WorldCup2022 VAR already causing chaos,negative
9799,2022-11-20 16:08:16+00:00,1,Twitter for iPhone,And the corruption has begun… #WorldCup2022 #WorldCup #WorldcupQatar2022,negative
9800,2022-11-20 16:08:16+00:00,0,Twitter for Android,"offside！？
 #WorldCup2022",neutral
9801,2022-11-20 16:08:16+00:00,2,Twitter for iPhone,"THE ACTUAL CORRUPTION!!! 

#WorldCup2022",negative
9802,2022-11-20 16:08:16+00:00,0,Twitter for iPhone,Nothing like VAR disallowing a goal to get things going #WorldCup2022,negative
9803,2022-11-20 16:08:16+00:00,0,Twitter for Android,"The world cup is already over😂😂😂
How was that offside?
#WorldCup2022",negative
9804,2022-11-20 16:08:16+00:00,0,Twitter for iPhone,Holy shit the match fixing has begun #WorldCup2022,negative
9805,2022-11-20 16:08:16+00:00,12,Twitter for iPhone,Optimism is healthy. #WorldCup2022 https://t.co/oxBPxWGFeQ,positive
9806,2022-11-20 16:08:16+00:00,0,Twitter for Android,Why was that disallowed? #WorldCup2022,negative
9807,2022-11-20 16:08:16+00:00,2,Twitter for iPhone,"Var 🤣🤣 una dey whine oil money 🤣😂
#WorldCup2022",neutral
9808,2022-11-20 16:08:16+00:00,1,Twitter for Android,Refs took the money then 🤷‍♂️ #WorldCup2022,neutral
9809,2022-11-20 16:08:16+00:00,0,Twitter for Android,Game rigged indeed. That Valencia goal stands. #WorldCup2022,negative
9810,2022-11-20 16:08:15+00:00,0,Twitter Web App,"Who’s offside there?! 

VAR man. What a joke. 

#WorldCup2022",negative
9811,2022-11-20 16:08:15+00:00,0,Twitter for iPhone,#Ecuador Goal disallowed 💔 #WorldCup2022,negative
9812,2022-11-20 16:08:15+00:00,1,Twitter for iPhone,OH MY GOD THEY TOOK IT OFF THE BOARD LET THE CONSPIRACY THEORIES COMMENCE #WorldCup2022,negative
9813,2022-11-20 16:08:15+00:00,0,Twitter for iPhone,Cheating has started #WorldCup2022,negative
9814,2022-11-20 16:08:15+00:00,0,Twitter for iPhone,"Colour, Glamour as World Cup Kicks Off Amidst Spectacular Shows https://t.co/LGlpifh6Hz #QatarWorldCup2022 #Qatar2022 #WorldCup #WorldCup2022",positive
9815,2022-11-20 16:08:15+00:00,6,Twitter for iPhone,Rigged already this shit. What a farce. Get football out of that whack country. #WorldCup2022,negative
9816,2022-11-20 16:08:15+00:00,0,Twitter for iPhone,VAR already making us sad #WorldCup2022,negative
9817,2022-11-20 16:08:15+00:00,0,Twitter Web App,"Let the match fixing rumors begin!
#WorldCup2022",neutral
9818,2022-11-20 16:08:15+00:00,1,Twitter for iPhone,You couldn’t make this up ? How was that not a goal #WorldCup2022 absolutely disgrace,negative
9819,2022-11-20 16:08:15+00:00,0,Twitter for iPhone,4 minutes into the #WorldCup2022 and we’ve witnessed corruption,negative
9820,2022-11-20 16:08:15+00:00,0,Twitter Web App,What kind of goalkeeper is that? #WorldCup2022,negative
9821,2022-11-20 16:08:14+00:00,0,Twitter for Android,#WorldCup2022 VAR ruining things again. FFS. #corrupt,negative
9822,2022-11-20 16:08:14+00:00,1,Twitter for iPhone,let the match fixing commence #WorldCup2022,neutral
9823,2022-11-20 16:08:14+00:00,0,Twitter for Android,Hahahahaha it's already started #Corrupt #WorldCup2022,negative
9824,2022-11-20 16:08:14+00:00,1,Twitter for iPhone,Who was offside? I don’t see it #QATECU #WorldCup2022,neutral
9825,2022-11-20 16:08:14+00:00,11,Twitter for iPhone,Corruption #Qatar #WorldCup2022 #WK2022,negative
9826,2022-11-20 16:08:14+00:00,7,Twitter for iPhone,Haha nowt dodgy about that at all #WorldCup2022,positive
9827,2022-11-20 16:08:14+00:00,0,Twitter for iPhone,And the corruption has begun! #WorldCup2022,negative
9828,2022-11-20 16:08:13+00:00,0,Twitter for Android,The corruption starting already #WorldCup2022,negative
9829,2022-11-20 16:08:13+00:00,0,Twitter Web App,THE CORRUPTION HAS STARTED! Why they consulting VAR???? #WorldCup2022,negative
9830,2022-11-20 16:08:13+00:00,0,Twitter Web App,"Ecuador's goal is disallowed following a VAR check! 

#WorldCup2022 

https://t.co/a3ncerNKRW",negative
9831,2022-11-20 16:08:13+00:00,0,Twitter for iPhone,Just know Qatar are paying to win this game…#WorldCup2022,neutral
9832,2022-11-20 16:08:13+00:00,0,Twitter for iPhone,Gianni Infantino just bunged VAR officials a large envelope so as not to offend the hosts.  #WorldCup2022  #WokeCup2022,neutral
9833,2022-11-20 16:08:13+00:00,1,Twitter for iPhone,Why’s that been disallowed??😭😭 #WorldCup2022,negative
9834,2022-11-20 16:08:13+00:00,14,Twitter for iPhone,Where on earth is the offside?! Eyy?! #WorldCup2022 #QatarWorldCup2022 #QATECU,negative
9835,2022-11-20 16:08:13+00:00,0,Twitter for iPhone,"Those veneers on #10 for Qatar though…
#WorldCup2022 https://t.co/qgo8Vf7HOk",neutral
9836,2022-11-20 16:08:13+00:00,1,Twitter for iPhone,Ecuador goal ruled out!! I guess Qatar have bought and paid for the refs at the World Cup 🙈😂 #WorldCup2022,negative
